database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	QC-1	QC-2	QC-3	QC-4	QC-5	QC-6	QC-7	QC-8	QC-9	QC-10	QC-11	QC-12	QC-13	NM-1	NM-2	NM-3	NM-4	NM-5	NM-6	NM-7	NM-8	NM-9	NM-10	NM-11	NM-12	NM-13	NM-14	NM-15	NM-16	NM-17	NM-18	NM-19	NM-20	NM-21	NM-22	NM-23	NM-24	PD-1	PD-2	PD-3	PD-4	PD-5	PD-6	PD-7	PD-8	PD-9	PD-10	PD-11	PD-12	PD-13	PD-14	PD-15	PD-16	PD-17	PD-18	PD-19	PD-20	PN-2	PN-3	PN-5	PN-6	PN-7	PN-8	PN-9	PN-10	PN-11	PN-12	PN-13	PN-14	PN-15	PN-16	PN-17	PN-18	PN-19	PN-20	RD-1	RD-2	RD-4	RD-5	RD-6	RD-8	RD-10	RD-11	RD-12	RD-13	RD-14	RD-15	RD-17	RD-18	RD-19	RN-1	RN-3	RN-4	RN-5	RN-6	RN-7	RN-8	RN-10	RN-12	RN-13	RN-14	RN-15	RN-16	RN-17	RN-18	RN-19	RN-20	RN-21
CHEBI:86542	C6H12O3	CCCCC(O)C(O)=O	"InChI=1S/C6H12O3/c1-2-3-4-5(7)6(8)9/h5,7H,2-4H2,1H3,(H,8,9)"	2-hydroxycaproic acid	159.1				9.676			HMDB0001624					95				0.002925694	0.003546396	0.003575657	0.003890624	0.003864964	0.003870074	0.003648282	0.003246096	0.003450552	0.003612146	0.003648474	0.003765656	0.003806828	0.000335972	0.007015536	0.000398785	0.000705651	0.001474899	0.000421406	0.002159079	0.002835522	0.001412021	0.00169364	0.000276633	0.002033686	0.004171546	0.002880043	0.001801213	0.001150066	0.011508186	0.000899346	0.000241722	0.000317072	0.00149199	0.001231079	0.000304107	0.000356999	0.00029172	0.000885398	0.002994947	0.0028514	0.003757277	0.002250852	0.001813005	0.000263957	0.000862208	0.001190293	0.000515205	0.001105019	0.002140039	0.005057818	0.00136701	0.001421549	0.000393172	0.000555749	0.000260622	0.000465746	0.000451768	0.000340781	0.000520756	0.000363503	0.000936146	0.00146291	0.001163707	0.001644757	0.002436862	0.002413637	0.000804445	0.000160661	0.001446779	0.000150675	0.001053218	0.014271135	0.000355992	0.000821662	0.002749663	0.002693002	0.00113823	0.004581075	0.000244448	0.010007585	0.010232235	0.000924546	0.000855648	0.012537186	0.000855783	0.001502932	0.004605168	0.000593184	0.000553211	0.000595563	0.000684618	0.000568884	0.028762085	0.00069496	0.028562713	0.001409636	0.001095391	0.000166021	0.000700682	0.000837979	0.000653397	0.000931059	0.001673268	0.001642433	0.002439156	0.000274125	0.002527816
CHEBI:16199	CH4N2O	NC(N)=O	"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)"	Urea	189.1				9.82			HMDB0000294					98.6				0.012988124	0.017607429	0.01781618	0.020621453	0.021539777	0.020173835	0.01685612	0.015042399	0.016852472	0.016308558	0.015733022	0.016990434	0.016288545	2.14681E-06	0.004165018	0.002139274	5.5434E-05	0.001994182	0.001973445	0.003573341	0.001541593	5.45255E-05	0.002439618	3.2598E-05	0.002976391	5.60919E-05	5.40776E-05	0.002435448	0.000111416	2.45696E-05	5.46577E-05	1.85392E-05	1.36693E-05	0.003340617	2.99946E-06	4.8247E-05	0.000118419	4.87035E-05	0.002904443	0.003963776	0.008674881	0.002016696	0.004232595	0.004059846	7.08438E-05	0.002750101	0.004277327	1.14449E-05	0.003936465	0.004939917	0.004487337	0.00177927	0.002036147	0.005684392	3.07854E-05	0.112599169	0.001981099	0.00103729	0.001842664	4.22255E-05	0.00342986	0.002532663	0.002838385	0.00268353	0.00290276	0.002769801	0.002876199	0.002437477	2.0865E-05	0.003058649	2.7804E-05	0.001092587	0.001864967	6.4188E-06	0.002146072	0.005109241	6.32325E-06	3.97726E-05	0.002019935	0.001970323	5.46275E-05	8.98864E-05	0.002906075	0.001393409	0.003817352	0.001692816	0.007942182	0.002847681	0.00341684	4.86096E-05	3.04291E-05	0.002475725	0.004430579	0.001306913	0.002313082	0.001327084	0.003622138	0.543320991	3.28796E-05	3.25006E-05	0.001429696	0.002262578	0.001868658	0.001803746	0.001773661	0.003025262	1.85066E-05	4.25512E-05
CHEBI:16016	C3H6O3	C(CO)(CO)=O	"InChI=1S/C3H6O3/c4-1-3(6)2-5/h4-5H,1-2H2"	Dihydroxyacetone	163.0946				9.915			HMDB0001882					93				0.001330524	0.001673286	0.001597682	0.001807963	0.001678815	0.001575094	0.001181593	0.000991204	0.001173474	0.001227732	0.001246588	0.00114886	0.001218544	0.000844132	0.003346508	0.000690194	0.000512651	0.001242051	0.001110761	0.001642689	0.00073695	0.00042472	0.000501306	0.000918235	0.000575764	0.001414803	0.000969315	0.001381416	0.000324997	0.001499923	0.000737899	0.001099918	0.000289842	0.001042399	0.000821168	0.001195148	0.000312121	0.000672672	0.001761288	0.003250691	0.001196056	0.00078617	0.00295936	0.002981896	0.000672178	0.001724491	0.001280396	0.001152865	0.001192915	0.00068433	0.000411279	0.00307771	0.003169424	0.002093178	0.005048543	0.000404602	0.002834682	0.001172985	0.006319908	0.001381143	0.003938627	0.001790271	0.00059558	0.001908048	0.002121775	0.002239713	0.002184252	0.000858798	0.000232097	0.001363665	0.00021043	0.00079811	0.000100245	0.001537994	0.001468037	0.000589412	0.000974341	0.001445282	0.002028224	0.000468984	0.00099401	0.001012252	0.001672712	0.003180101	0.001108934	0.003222951	0.000341409	0.000441875	0.000743727	0.000337866	0.000460584	0.001044883	0.000640991	0.000354516	0.00100288	0.000430987	0.000183913	8.27121E-06	0.000408547	0.000922362	0.000518561	0.001069054	0.000657801	0.001307687	0.001243741	0.001545573	0.000805428	0.000494798
CHEBI:30746	C7H6O2	OC(=O)c1ccccc1	"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)"	Benzoic acid	179.0963				9.954			HMDB0001870					94.3				0.006675242	0.006920472	0.006951415	0.007688199	0.007817051	0.007866901	0.00706176	0.006441474	0.006636953	0.007474469	0.007250435	0.007402757	0.007453839	0.0046069	0.002591515	0.002556303	0.003334504	0.001733787	0.005548905	0.001901241	0.002741642	0.002302537	0.002220518	0.005285181	0.002564967	0.002266048	0.006332964	0.002296529	0.002176068	0.001698954	0.002120589	0.003168781	0.001736866	0.002729936	0.002482959	0.003817899	0.002246112	0.00250648	0.002556289	0.016232738	0.002295144	0.024689218	0.003724014	0.00762151	0.002872935	0.003064648	0.006967009	0.006187923	0.0064149	0.002337088	0.004481654	0.020252055	0.021079386	0.038717949	0.008131646	0.005877437	0.002228935	0.001787881	0.002984894	0.003283909	0.002218863	0.001769435	0.004730838	0.004540357	0.001922476	0.002642137	0.002356965	0.004998803	0.002165709	0.002895864	0.002012256	0.004340042	0.001545672	0.009872865	0.003502087	0.005479202	0.005659538	0.00421808	0.003035291	0.003645736	0.002417859	0.002826459	0.009423504	0.015716365	0.00197817	0.01604896	0.011045049	0.008094454	0.006709018	0.009678411	0.003078203	0.006822383	0.004559401	0.004155063	0.002019909	0.004395732	0.007245643	0.001707953	0.003498949	0.009992227	0.009564065	0.011038498	0.011270094	0.00315262	0.003247103	0.004852235	0.00362451	0.001898865
				2-hydroxy-2-pentenoic acid	147.1				9.978								90.6				0.00058655	0.000831017	0.000758523	0.000998277	0.000957698	0.000907826	0.001053814	0.001311409	0.001266735	0.001403303	0.00124524	0.001324643	0.001204417	0.000549947	0.00198029	0.001190664	0.003402541	0.000407	0.000975782	0.000748451	0.001815655	0.000998681	0.000760098	0.000852354	0.001331838	0.002903876	0.00217114	0.000747338	0.000852735	0.001731398	0.000993209	0.000364694	0.003528341	0.001242764	0.001234932	0.000868098	0.004336785	0.000500004	0.000655484	0.000204059	0.000685273	0.001148648	0.000219796	0.000342183	0.000376368	0.00050481	0.000451707	0.000680371	0.000815837	0.000921662	0.00023477	0.000695201	0.000314357	0.000514702	0.00063123	0.000546411	0.001052605	0.001122771	0.000341487	0.000843596	0.00027722	0.000786219	0.000602435	0.000598959	0.000423528	0.000178873	0.000118781	0.000671079	0.000523454	0.000476272	0.000585833	0.000750807	0.001915939	0.000677202	0.001000371	0.000928092	0.000864404	0.000886789	0.000525111	0.001374064	0.00181353	0.001703422	0.000558596	0.000631817	0.002012089	0.000797568	0.001544674	0.002390178	0.001410941	0.001010784	0.003947289	0.000754909	0.000756236	0.000901209	0.005600196	0.001072147	0.001363513	0.000111579	0.001012006	0.000707691	0.000953501	0.000785248	0.000985151	0.001227154	0.001203977	0.000612098	0.000842808	0.001430077
CHEBI:27856	C2H5NO	CC(N)=O	"InChI=1S/C2H5NO/c1-2(3)4/h1H3,(H2,3,4)"	Acetamide	116.1				10.009			HMDB0031645					87.7				0.002552752	0.004889993	0.005451622	0.006437387	0.00612815	0.00621149	0.005528246	0.006211638	0.005445153	0.007697345	0.00790273	0.008038757	0.007817253	0.002625061	0.015716135	0.013556994	0.003388395	0.00323397	0.003773675	0.009019942	0.003298762	0.006521793	0.005091448	0.002163219	0.007703261	0.004170454	0.005690366	0.004954329	0.003031439	0.00673508	0.009434914	0.003424294	0.00416357	0.011469489	0.001334499	0.009470262	0.007316149	0.003296108	0.002782999	0.012724052	0.003983536	0.003170711	0.001829614	0.00244822	0.002706292	0.002364801	0.003508559	0.002023385	0.003809376	0.005688544	0.007160763	0.001541223	0.001731842	0.002119524	0.003904956	0.003959421	0.00681354	0.0038617	0.004940763	0.001808599	0.007149388	0.007459788	0.005910473	0.007178022	0.016567307	0.006198081	0.006064047	0.00202269	0.006926083	0.004314967	0.007402008	0.002529033	0.002103402	0.001690089	0.005825212	0.004903132	0.004046748	0.011926215	0.003367802	0.004327216	0.000904767	0.001428889	0.005336516	0.002353831	0.010124941	0.002602806	0.006355245	0.004960695	0.009352132	0.004176298	0.003175377	0.004474896	0.008423023	0.003106375	0.004821818	0.003009829	0.011677357	0.002690552	0.003224066	0.001243941	0.002616989	0.012684859	0.00302562	0.004458264	0.005816755	0.007740712	0.006940686	0.012416914
CHEBI:30887	C6H8O7	OC(C(CC(O)=O)C(O)=O)C(O)=O	"InChI=1S/C6H8O7/c7-3(8)1-2(5(10)11)4(9)6(12)13/h2,4,9H,1H2,(H,7,8)(H,10,11)(H,12,13)"	Isocitric acid	147.1				10.153			HMDB0000193					89.3				0.022828592	0.027093103	0.026579963	0.029130573	0.028959792	0.029956226	0.026343581	0.025297085	0.02592078	0.027835746	0.027306606	0.027452349	0.027334353	0.019421059	0.02431777	0.035530036	0.026953192	0.020379901	0.024962771	0.027534575	0.047153588	0.016335661	0.016419624	0.022668421	0.022729301	0.017258197	0.02086356	0.025842787	0.013413162	0.010249852	0.022052456	0.023301489	0.019673054	0.027777114	0.027188427	0.028037822	0.023475246	0.019927667	0.009854237	0.054106518	0.018328548	0.013915085	0.011810579	0.017137822	0.018949027	0.009293161	0.020131356	0.017938577	0.020947381	0.027035413	0.003464456	0.027709694	0.028506723	0.005045894	0.010575332	0.007773661	0.048656305	0.019421776	0.045664864	0.019676319	0.018480101	0.026919388	0.015344337	0.023748945	0.040427573	0.037512649	0.039084691	0.031804861	0.031580954	0.017355644	0.031691779	0.011777045	0.007027845	0.044338404	0.025485681	0.013735272	0.019940068	0.024863686	0.051183791	0.014411264	0.006902362	0.008106734	0.032836314	0.020470307	0.008697554	0.02161657	0.024388728	0.007604778	0.02826919	0.030003338	0.030298166	0.020890167	0.019113894	0.017038769	0.04500896	0.018585483	0.013956475	0.063682995	0.037637663	0.046425585	0.031063908	0.050233644	0.035313342	0.029609258	0.027743168	0.040347001	0.041891248	0.02663586
CHEBI:16000	C2H7NO	NCCO	"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"	Ethanolamine	174.1172				10.155			HMDB0000149					97.9				0.146913671	0.179123163	0.179602783	0.200967604	0.198985257	0.20063866	0.181163656	0.162982437	0.170012593	0.184095906	0.181950067	0.183298107	0.182522187	0.117454313	0.163382139	0.243282127	0.181359146	0.127621512	0.165597265	0.17913619	0.307127096	0.097411733	0.105342803	0.135426515	0.14114762	0.110584283	0.141966678	0.152113958	0.079181251	0.045729818	0.136742009	0.137116144	0.124407451	0.191319766	0.168918746	0.170202053	0.152965774	0.133649533	0.067895726	0.351111998	0.126577031	0.090617932	0.084146559	0.113566421	0.132618471	0.066792674	0.133292514	0.120899263	0.13030986	0.173972644	0.020887729	0.184684227	0.189023944	0.034977079	0.072580021	0.04735941	0.326773933	0.128753214	0.298249482	0.133304258	0.122298006	0.181944851	0.101666084	0.167559285	0.260460771	0.212437786	0.208147936	0.219803103	0.211287175	0.120551278	0.212804855	0.077601506	0.049272916	0.30287526	0.184598338	0.09509844	0.128433256	0.172592609	0.321504813	0.082770209	0.044487232	0.045239006	0.214178505	0.141834533	0.046015491	0.145063573	0.166000464	0.043376323	0.188363894	0.207214579	0.203046404	0.131854267	0.130893697	0.115046135	0.302522035	0.122478299	0.081349467	0.399218635	0.237459074	0.301203656	0.193188718	0.333882684	0.241608274	0.183964014	0.188253892	0.267638392	0.261757043	0.174798155
CHEBI:192808	C8H15O2	CCCCCCCC([O])=O	"InChI=1S/C8H15O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3"	Octanoate radical	201.2				10.184								97.7				0.008229925	0.008215737	0.008299	0.009230576	0.009264975	0.009308213	0.009619092	0.008725475	0.009019209	0.009983771	0.010066306	0.010109783	0.009675588	0.004992792	0.005948554	0.005833825	0.006394223	0.004092483	0.005736979	0.005058204	0.00484734	0.005805706	0.004894307	0.005906315	0.006013075	0.005622788	0.009096948	0.005247665	0.005508475	0.006116827	0.005209953	0.005175064	0.005083702	0.006118787	0.00604991	0.005661087	0.005952012	0.005572946	0.00574591	0.005445712	0.006614436	0.004669515	0.005987271	0.006650787	0.005621221	0.005857269	0.006160499	0.00562849	0.005673668	0.006021759	0.006235486	0.006986062	0.007355888	0.007004875	0.00538839	0.00546706	0.005647144	0.005491484	0.006174865	0.005703946	0.00597027	0.005981621	0.010155792	0.005985191	0.005285685	0.007421716	0.007003558	0.00595842	0.005485012	0.02089828	0.005696814	0.006065391	0.007294508	0.022424521	0.005879282	0.006511351	0.005913189	0.005493368	0.006322973	0.279491429	0.005752099	0.005931071	0.006365163	0.005936113	0.004816908	0.006370226	0.005594451	0.00525039	0.005881993	0.005136527	0.005664476	0.005831195	0.005842029	0.005391533	0.00553603	0.005720693	0.005307767	0.005460182	0.004676198	0.004708228	0.004681267	0.005200389	0.005754405	0.005805349	0.005885171	0.005458011	0.00509875	0.00609717
CHEBI:15573	C2H8NO3P	C(P(=O)(O)O)CN	"InChI=1S/C2H8NO3P/c3-1-2-7(4,5)6/h1-3H2,(H2,4,5,6)"	Ciliatine	299.1125				10.236			HMDB0011747					95				0.581822374	0.66313658	0.645738897	0.730935282	0.753479398	0.725338352	0.848286439	0.707324985	0.746212826	0.811123934	0.838042294	0.937994923	0.85033036	0.703706191	0.818268003	0.595277137	1.578750379	0.368945042	0.776174038	0.400879666	0.861256713	1.12597599	0.529014077	0.793653017	0.72273467	0.893021557	0.992397513	0.491763904	0.964721633	1.0233813	0.902987211	1.003339592	1.488584172	0.546505233	0.929718257	1.096048912	1.551034489	1.28745199	0.692576833	0.109136007	0.775305798	0.859890363	0.336249521	0.214266437	1.30949046	0.639222975	0.90244354	1.0216163	0.895962858	0.855630295	0.104676101	0.268842557	0.232393252	0.08127548	1.092741808	0.294547199	0.538873094	0.605598236	0.470341922	0.980332966	0.799763993	0.431854619	0.725630479	0.679777594	0.509146322	0.600167898	0.565404748	0.597409663	0.970560407	0.34928871	0.954232558	0.199548771	0.227306444	0.999032699	0.651901461	0.215796057	0.833275406	2.064970723	0.476759219	0.544783228	1.152635328	1.170090108	0.134866453	0.727971795	0.609403149	0.835831648	0.827545308	0.48805623	0.451068355	1.200936112	1.698833904	0.2051295	0.263165219	0.467599713	0.44497568	0.558464351	0.183648763	0.481588944	1.058904752	0.838993208	0.328895595	0.846053857	0.39820042	0.531596623	0.500685403	0.83123063	2.433447556	1.133976452
CHEBI:17754	C3H8O3	OCC(O)CO	"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2"	Glycerol	147.1				10.275			HMDB0000131					99.7				1.113786165	1.183212893	1.091276715	1.160484611	1.1326613	1.117557267	1.104861052	1.08531943	1.046442827	1.100088502	1.077321593	1.07536724	1.074648898	0.28885928	0.290044373	0.002379294	0.53793636	0.219210735	0.312268715	0.225102188	0.00124501	0.166108222	0.15620155	0.286843443	0.171833295	0.234991257	0.002737584	0.208968955	0.165128664	0.183649583	0.234616946	0.240978617	0.343430837	0.491576628	0.239637982	0.240256663	0.359245358	0.206435311	0.278285855	0.535564155	0.229995005	0.158310686	0.206945657	0.241067347	0.207468291	0.284904712	0.258188702	0.213562076	0.25177448	0.37327484	0.478433961	0.002426623	0.002757552	0.225178846	0.249237101	0.202900732	0.273862058	0.001495637	0.246004207	0.141403009	0.208954816	0.217841732	0.166307087	0.233476312	0.282056746	0.160011531	0.160503284	0.223756387	0.179792001	0.198592624	0.177559276	0.195721643	0.089593282	0.25821807	0.313685923	0.003160412	0.234442054	0.193000498	0.352122199	0.213608442	0.109074521	0.109341643	0.465236304	0.202433662	0.277708817	0.205337702	0.236422432	0.118409874	0.31132613	0.258863284	0.364642446	0.00234506	0.284365509	0.001309137	0.332665502	0.000773693	0.500865674	0.241884677	0.461007617	0.281130372	0.224666556	0.283089863	0.244695727	0.213513099	0.002220561	0.234957126	0.504064713	0.490033806
CHEBI:17748	C10H14N2O5	Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O	"InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)/t6-,7+,8+/m0/s1"	Thymidine	170.1				10.338			HMDB0000273					97.1				0.013720777	0.011861389	0.009634125	0.009128934	0.006881441	0.006834622	0.004502754	0.004580652	0.004856932	0.003723149	0.004835797	0.003717427	0.003953783	0.002103247	0.005581068	0.007563676	0.004769837	0.006590648	0.003379379	0.004683996	0.003685173	0.008603439	0.005823567	0.002100654	0.003366665	0.002247053	0.00805003	0.005608724	0.008936189	0.002897492	0.00261685	0.004088153	0.002129163	0.004997264	0.002933438	0.003263615	0.002211281	0.006597722	0.005106206	0.016199414	0.010522573	0.013383806	0.009848187	0.027026217	0.010085655	0.007220859	0.037700107	0.007758413	0.021113513	0.007391296	0.006507204	0.006795619	0.008104856	0.017228565	0.004585085	0.004819728	0.01882969	0.004098587	0.006842441	0.009244339	0.017596662	0.016558452	0.007976665	0.00574396	0.016638525	0.012194954	0.016429966	0.004020002	0.013799982	0.013389958	0.011661615	0.004087956	0.01217555	0.010854535	0.01150244	0.005202491	0.003585666	0.005152703	0.009098965	0.011960329	0.002298044	0.002275347	0.006929338	0.00407392	0.002265195	0.002695842	0.008268487	0.006131234	0.013966215	0.005930895	0.008392852	0.006603081	0.013941902	0.003559299	0.006205025	0.001977673	0.004535993	0.002257159	0.003819934	0.00563887	0.00623244	0.006350345	0.007651756	0.005219576	0.006621609	0.003196388	0.007005212	0.005514745
CHEBI:32936	C24H50	CCCCCCCCCCCCCCCCCCCCCCCC	"InChI=1S/C24H50/c1-3-5-7-9-11-13-15-17-19-21-23-24-22-20-18-16-14-12-10-8-6-4-2/h3-24H2,1-2H3"	Tetracosane	85.10429				10.395								91.7				0.001282757	0.001525876	0.001417913	0.001462156	0.001462043	0.001467489	0.001418942	0.001332319	0.001472787	0.001365022	0.001386587	0.001457417	0.001416689	0.002293956	0.002535203	0.00261179	0.002641215	0.002280163	0.002531906	0.002480725	0.002247432	0.002402793	0.002341421	0.002260466	0.002440628	0.002543799	0.002457758	0.00227158	0.002367983	0.002461991	0.002313172	0.002214757	0.002286293	0.002466429	0.002562936	0.00254104	0.002425608	0.001562006	0.001481905	0.001490015	0.001627495	0.0012393	0.00157337	0.001522319	0.001307474	0.001506425	0.001509333	0.001467002	0.001425025	0.001646845	0.001542004	0.00141545	0.001479321	0.001582372	0.001547214	0.001520933	0.001501527	0.001502491	0.001447853	0.001407719	0.001413888	0.001429668	0.001500783	0.001421611	0.001433444	0.001909205	0.002109447	0.001494563	0.001324026	0.001501988	0.001364992	0.001443695	0.001421464	0.001426004	0.001394375	0.001422313	0.001382797	0.00142831	0.001511112	0.001478684	0.001484103	0.001566244	0.001446741	0.001478754	0.002561725	0.001475696	0.002448565	0.002539288	0.002490338	0.002406614	0.002368896	0.002433742	0.002423036	0.002384476	0.002433182	0.002446489	0.002354374	0.002575581	0.00239719	0.002341096	0.002410831	0.002373175	0.002576505	0.002482661	0.002652462	0.002539923	0.00223109	0.002415814
CHEBI:9330	H3NO3S	NS(O)(=O)=O	"InChI=1S/H3NO3S/c1-5(2,3)4/h(H3,1,2,3,4)"	Amidosulfonic acid	147.1				10.43			HMDB0034830					86.8				0.003412282	0.002988456	0.002570491	0.001958524	0.00164786	0.001491	0.000503958	0.000583931	0.001087675	0.001292686	0.0010979	0.000997309	0.001230735	0.000330357	0.002210544	0.001246549	0.001572352	0.00322538	0.000826307	0.002628139	0.001062006	0.001317682	0.002216854	0.00037099	0.004838977	0.005015187	0.003097469	0.00260522	0.00183134	0.00166367	0.000526241	0.000536475	0.000290567	0.001417073	0.000417969	0.001120987	0.001061602	0.003842894	0.002510239	0.001669605	0.003711691	0.001418995	0.001927827	0.001298074	0.000451338	0.001884357	0.000872188	0.001175342	0.002042481	0.001847677	0.00079079	0.000729667	0.000523901	0.00148523	0.004423453	0.000824591	0.004556426	0.001173629	0.000462929	0.000277618	0.001378855	0.001030955	0.001149806	0.003561535	0.000809307	0.000423695	0.000550436	0.000633759	0.000529245	0.0007951	0.000548532	0.002427909	0.002327268	0.002274772	0.014330873	0.00160117	0.001153987	0.001478444	0.000807383	0.000565644	0.000363753	0.000214487	0.000617484	0.000279324	0.000484176	0.000248717	0.001644717	0.000946882	0.000662962	0.000574732	0.000615886	0.000515338	0.000705493	0.000524548	0.001062458	0.000491442	0.000992026	0.001342385	0.000838769	0.001397488	0.000508113	0.002187389	0.000714436	0.000871802	0.000831756	0.000978378	0.000843466	0.00040464
CHEBI:131388	C4H10O3	OC(C(O)C)CO	"InChI=1S/C4H10O3/c1-3(6)4(7)2-5/h3-7H,2H2,1H3"	"1,2,3-butanetriol"	117.1				10.527								95.6				0.002080683	0.002517768	0.002427032	0.002697609	0.002476457	0.002564661	0.002328023	0.002176193	0.002270096	0.002291203	0.002459081	0.002393595	0.002431317	0.00052284	0.002256295	0.004690374	0.000406098	0.008124058	0.000768569	0.01030393	0.002649754	0.00099051	0.003329446	0.000527773	0.003711872	0.003981379	0.000602461	0.008873882	0.000855506	0.001677017	0.00183334	0.003481881	0.000236889	0.00035122	0.001997081	0.004166437	0.000308841	0.001087357	0.000756519	0.002809071	0.001227595	0.002163716	0.000296627	0.005707605	0.001071467	0.000654571	0.002369494	0.000580437	0.002223242	0.000313924	0.000990599	0.000534434	0.000484256	0.000988531	0.009443258	0.001659785	0.005445571	0.001097987	0.008300213	0.000743611	0.004626367	0.003779243	0.001035362	0.002711766	6.70439E-05	0.00150317	0.00144207	0.001426077	0.002460859	0.001220307	0.002576001	0.000217144	0.000192864	0.002848875	0.002320803	0.001114858	0.000489427	0.000688915	0.000738127	0.000862938	0.001384016	0.001501811	0.002201737	0.002103667	0.007385171	0.002131941	0.004021431	0.002052437	0.000562772	0.00310363	0.000501061	0.000300446	0.001730837	0.000772014	0.005241517	0.000732251	0.002686233	0.000104327	0.001146281	0.00136859	0.001944503	0.001485508	0.002509844	0.000623237	0.00048239	0.000267704	0.001278859	0.003187763
