PubMed Search: https://pubmed.ncbi.nlm.nih.gov/?term=%28%28metabolomics%29+OR+%28metabolite%29+OR+%28metabolic+%29+OR+%28LCMS%29+or+%28LC-MS%29+OR+%28liquid+chromatography+mass+spectrometry%29+OR+%28GC-MS%29+OR+%28GCMS%29+OR+%28gas+chromatography+mass+spectrometry%29+OR+%28NMR%29+OR+%28Nuclear+magnetic+resonance+spectroscopy%29+%29+AND+%28%28Heart+failure+with+preserved+ejection+fraction%29+OR+%28heart+failure%29+OR+%28cardiac+infarction%29+OR+%28heart+arrest%29+OR+%28heart+attack%29%29+AND+%28%28human%29+OR+%28person%29+OR+%28patient%29+OR+%28patients%29+OR+%28Homo+sapiens%29%29+AND+%28%28microbe%29+OR+%28microbiome%29+OR+%28microbial%29+OR+%28microbially%29+OR+%28microbiota%29+OR+%28gut+dysbiosis%29+OR+%28microbes%29+OR+%28holobiont%29%29&sort=pubdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMID,Title,Authors,Citation,First Author,Journal/Book,"Pub
Year",Create Date,PMCID,NIHMS ID,DOI,"Reviewer 
1",Assigned?,Completed?,"Reviewer
2",Assigned?,Completed?,Consensus?,,,,,,,,,,,,"Newcastle-Ottowa Score
https://www.ohri.ca/programs/clinical_epidemiology/nosgen.pdf"
37184278,Increased circulating phenylacetylglutamine concentration elevates the predictive value of cardiovascular event risk in heart failure patients,"Wei H, Wu J, Wang H, Huang J, Li C, Zhang Y, Song Y, Zhou Z, Sun Y, Xiao L, Peng L, Chen C, Zhao C, Wang DW.",J Intern Med. 2023 Oct;294(4):515-530. doi: 10.1111/joim.13653. Epub 2023 May 30.,Wei H,J Intern Med,2023,2023/05/15,,,10.1111/joim.13653,,Yes,Yes,,,,,,,,,,,,,,,,
37761015,Human Gut Microbiota in Heart Failure: Trying to Unmask an Emerging Organ,"Paraskevaidis I, Xanthopoulos A, Tsougos E, Triposkiadis F.",Biomedicines. 2023 Sep 19;11(9):2574. doi: 10.3390/biomedicines11092574.,Paraskevaidis I,Biomedicines,2023,2023/09/28,PMC10526035,,10.3390/biomedicines11092574,,Yes,Yes,,,,,,,,,,,,,,,,
37463653,Importance of gut microbiota metabolites in the development of cardiovascular diseases (CVD),"Hemmati M, Kashanipoor S, Mazaheri P, Alibabaei F, Babaeizad A, Asli S, Mohammadi S, Gorgin AH, Ghods K, Yousefi B, Eslami M.",Life Sci. 2023 Sep 15;329:121947. doi: 10.1016/j.lfs.2023.121947. Epub 2023 Jul 16.,Hemmati M,Life Sci,2023,2023/07/18,,,10.1016/j.lfs.2023.121947,,Yes,Yes,,,,,,,,,,,,,,,,
37764755,New Insights into the Pathogenesis of Metabolic-Associated Fatty Liver Disease (MAFLD): Gut-Liver-Heart Crosstalk,"Yang K, Song M.",Nutrients. 2023 Sep 14;15(18):3970. doi: 10.3390/nu15183970.,Yang K,Nutrients,2023,2023/09/28,PMC10534946,,10.3390/nu15183970,,Yes,Yes,,,,,,,,,,,,,,,,
37534622,Viral anti-inflammatory serpin reduces immuno-coagulopathic pathology in SARS-CoV-2 mouse models of infection,"Zhang L, Li YH, Kibler K, Kraberger S, Varsani A, Turk J, Elmadbouly N, Aliskevich E, Spaccarelli L, Estifanos B, Enow J, Zanetti IR, Saldevar N, Lim E, Schlievert J, Browder K, Wilson A, Juan FA, Pinteric A, Garg A, Monder H, Saju R, Gisriel S, Jacobs B, Karr TL, Florsheim EB, Kumar V, Wallen J, Rahman M, McFadden G, Hogue BG, Lucas AR.",EMBO Mol Med. 2023 Sep 11;15(9):e17376. doi: 10.15252/emmm.202317376. Epub 2023 Aug 3.,Zhang L,EMBO Mol Med,2023,2023/08/03,PMC10493584,,10.15252/emmm.202317376,,Yes,Yes,,,,,,,,,,,,,,,,
37314418,Towards understanding the link between gut microbiota and heart failure in the heart-gut axis,"Fung E, Tang WHW.",Eur J Prev Cardiol. 2023 Sep 6;30(12):1272-1273. doi: 10.1093/eurjpc/zwad200.,Fung E,Eur J Prev Cardiol,2023,2023/06/14,,,10.1093/eurjpc/zwad200,,Yes,Yes,,,,,,,,,,,,,,,,
37195998,"Causal relationships between the gut microbiome, blood lipids, and heart failure: a Mendelian randomization analysis","Dai H, Hou T, Wang Q, Hou Y, Wang T, Zheng J, Lin H, Zhao Z, Li M, Wang S, Zhang D, Dai M, Zheng R, Lu J, Xu Y, Chen Y, Ning G, Wang W, Bi Y, Xu M.",Eur J Prev Cardiol. 2023 Sep 6;30(12):1274-1282. doi: 10.1093/eurjpc/zwad171.,Dai H,Eur J Prev Cardiol,2023,2023/05/17,,,10.1093/eurjpc/zwad171,,Yes,Yes,,,,,,,,,,,,,,,,
37645375,Pain sensation and gut microbiota profiles in older adults with heart failure,"Chen J, Wang Z, Starkweather A, Chen MH, McCauley P, Miao H, Ahn H, Cong X.",Interdiscip Nurs Res. 2023 Aug 29;2(2):83-91. doi: 10.1097/NR9.0000000000000024. eCollection 2023 May.,Chen J,Interdiscip Nurs Res,2023,2023/08/30,PMC10461724,,10.1097/NR9.0000000000000024,,Yes,Yes,,,,,,,,,,,,,,,,
37342006,Atlas of gut microbe-derived products from aromatic amino acids and risk of cardiovascular morbidity and mortality,"Nemet I, Li XS, Haghikia A, Li L, Wilcox J, Romano KA, Buffa JA, Witkowski M, Demuth I, König M, Steinhagen-Thiessen E, Bäckhed F, Fischbach MA, Tang WHW, Landmesser U, Hazen SL.",Eur Heart J. 2023 Aug 22;44(32):3085-3096. doi: 10.1093/eurheartj/ehad333.,Nemet I,Eur Heart J,2023,2023/06/21,PMC10481777,,10.1093/eurheartj/ehad333,,Yes,Yes,,,,,,,,,,,,,,,,
37583483,Gut microbiota crosstalk mechanisms are key in pulmonary hypertension: The involvement of melatonin is instrumental too,"Jacobs S, Payne C, Shaboodien S, Kgatla T, Pretorius A, Jumaar C, Sanni O, Butrous G, Maarman G.",Pulm Circ. 2023 Aug 13;13(3):e12277. doi: 10.1002/pul2.12277. eCollection 2023 Jul.,Jacobs S,Pulm Circ,2023,2023/08/16,PMC10423855,,10.1002/pul2.12277,,Yes,Yes,,,,,,,,,,,,,,,,
37086873,Microbiome-metabolome reveals that the Suxiao Jiuxin pill attenuates acute myocardial infarction associated with fatty acid metabolism,"Liao J, Zhang Y, Ma C, Wu G, Zhang W.",J Ethnopharmacol. 2023 Aug 10;312:116529. doi: 10.1016/j.jep.2023.116529. Epub 2023 Apr 20.,Liao J,J Ethnopharmacol,2023,2023/04/22,,,10.1016/j.jep.2023.116529,,Yes,Yes,,,,,,,,,,,,,,,,
37721335,From the inside out: understanding the gut-heart connection,"Mahajan A, Bandaru D, Parikh K, Gupta V, Patel M.",Future Cardiol. 2023 Aug;19(10):505-514. doi: 10.2217/fca-2023-0068. Epub 2023 Sep 18.,Mahajan A,Future Cardiol,2023,2023/09/18,,,10.2217/fca-2023-0068,,Yes,Yes,,,,,,,,,,,,,,,,
37528097,Genetic inhibition of CARD9 accelerates the development of atherosclerosis in mice through CD36 dependent-defective autophagy,"Zhang Y, Vandestienne M, Lavillegrand JR, Joffre J, Santos-Zas I, Lavelle A, Zhong X, Le Goff W, Guérin M, Al-Rifai R, Laurans L, Bruneval P, Guérin C, Diedisheim M, Migaud M, Puel A, Lanternier F, Casanova JL, Cochain C, Zernecke A, Saliba AE, Mokry M, Silvestre JS, Tedgui A, Mallat Z, Taleb S, Lenoir O, Vindis C, Camus SM, Sokol H, Ait-Oufella H.",Nat Commun. 2023 Aug 1;14(1):4622. doi: 10.1038/s41467-023-40216-x.,Zhang Y,Nat Commun,2023,2023/08/01,PMC10394049,,10.1038/s41467-023-40216-x,,Yes,Yes,,,,,,,,,,,,,,,,
37481789,HiSorb sorptive extraction for determining salivary short chain fatty acids and hydroxy acids in heart failure patients,"Lenzi A, Biagini D, Ghimenti S, Vivaldi FM, Salvo P, Di Francesco F, Lomonaco T.",J Chromatogr B Analyt Technol Biomed Life Sci. 2023 Aug 1;1228:123826. doi: 10.1016/j.jchromb.2023.123826. Epub 2023 Jul 17.,Lenzi A,J Chromatogr B Analyt Technol Biomed Life Sci,2023,2023/07/23,,,10.1016/j.jchromb.2023.123826,,Yes,Yes,,,,,,,,,,,,,,,,
37460003,Novel application potential of cinaciguat in the treatment of mixed hyperlipidemia through targeting PTL/NPC1L1 and alleviating intestinal microbiota dysbiosis and metabolic disorders,"Jia A, Jiang H, Liu W, Chen P, Xu Q, Zhang R, Sun J.",Pharmacol Res. 2023 Aug;194:106854. doi: 10.1016/j.phrs.2023.106854. Epub 2023 Jul 17.,Jia A,Pharmacol Res,2023,2023/07/17,,,10.1016/j.phrs.2023.106854,,Yes,Yes,,,,,,,,,,,,,,,,
37349622,"Anti-Inflammatory, Antioxidant, Metabolic and Gut Microbiota Modulation Activities of Probiotic in Cardiac Remodeling Condition: Evidence from Systematic Study and Meta-Analysis of Randomized Controlled Trials","Taslim NA, Yusuf M, Ambari AM, Del Rosario Puling IM, Ibrahim FZ, Hardinsyah H, Kurniawan R, Gunawan WB, Mayulu N, Joseph VFF, Sabrina N, Rizal M, Tallei TE, Kim B, Tsopmo A, Nurkolis F.",Probiotics Antimicrob Proteins. 2023 Aug;15(4):1049-1061. doi: 10.1007/s12602-023-10105-2. Epub 2023 Jun 22.,Taslim NA,Probiotics Antimicrob Proteins,2023,2023/06/22,PMC10393865,,10.1007/s12602-023-10105-2,,Yes,Yes,,,,,,,,,,,,,,,,
37302262,Gut microbiota and integrative traditional Chinese and western medicine in prevention and treatment of heart failure,"Cui H, Han S, Dai Y, Xie W, Zheng R, Sun Y, Xia X, Deng X, Cao Y, Zhang M, Shang H.",Phytomedicine. 2023 Aug;117:154885. doi: 10.1016/j.phymed.2023.154885. Epub 2023 May 22.,Cui H,Phytomedicine,2023,2023/06/11,,,10.1016/j.phymed.2023.154885,,Yes,Yes,,,,,,,,,,,,,,,,
37219766,Salt and Gut Microbiota in Heart Failure,"Masenga SK, Kirabo A.",Curr Hypertens Rep. 2023 Aug;25(8):173-184. doi: 10.1007/s11906-023-01245-5. Epub 2023 May 23.,Masenga SK,Curr Hypertens Rep,2023,2023/05/23,,,10.1007/s11906-023-01245-5,,Yes,Yes,,,,,,,,,,,,,,,,
37569352,Gut Microbiota Composition and Cardiovascular Disease: A Potential New Therapeutic Target?,"Belli M, Barone L, Longo S, Prandi FR, Lecis D, Mollace R, Margonato D, Muscoli S, Sergi D, Federici M, Barillà F.",Int J Mol Sci. 2023 Jul 26;24(15):11971. doi: 10.3390/ijms241511971.,Belli M,Int J Mol Sci,2023,2023/08/12,PMC10418329,,10.3390/ijms241511971,,Yes,Yes,,,,,,,,,,,,,,,,
37257327,Promising remedies for cardiovascular disease: Natural polyphenol ellagic acid and its metabolite urolithins,"Li J, Liao R, Zhang S, Weng H, Liu Y, Tao T, Yu F, Li G, Wu J.",Phytomedicine. 2023 Jul 25;116:154867. doi: 10.1016/j.phymed.2023.154867. Epub 2023 May 18.,Li J,Phytomedicine,2023,2023/05/31,,,10.1016/j.phymed.2023.154867,,Yes,Yes,,,,,,,,,,,,,,,,
37450589,Targeting gut microbiota-derived kynurenine to predict and protect the remodeling of the pressure-overloaded young heart,"Shi B, Zhang X, Song Z, Dai Z, Luo K, Chen B, Zhou Z, Cui Y, Feng B, Zhu Z, Zheng J, Zhang H, He X.",Sci Adv. 2023 Jul 14;9(28):eadg7417. doi: 10.1126/sciadv.adg7417. Epub 2023 Jul 14.,Shi B,Sci Adv,2023,2023/07/14,PMC10348671,,10.1126/sciadv.adg7417,,Yes,Yes,,,,,,,,,,,,,,,,
37431150,"Indole-3-propionic acid, a product of intestinal flora, inhibits the HDAC6/NOX2 signaling and relieves doxorubicin-induced cardiomyocyte damage","Li C, Chang J, Wang Y, Pan G.",Folia Morphol (Warsz). 2023 Jul 11. doi: 10.5603/FM.a2023.0046. Online ahead of print.,Li C,Folia Morphol (Warsz),2023,2023/07/11,,,10.5603/FM.a2023.0046,,Yes,Yes,,,,,,,,,,,,,,,,
37352855,Cooperative sensing of mitochondrial DNA by ZBP1 and cGAS promotes cardiotoxicity,"Lei Y, VanPortfliet JJ, Chen YF, Bryant JD, Li Y, Fails D, Torres-Odio S, Ragan KB, Deng J, Mohan A, Wang B, Brahms ON, Yates SD, Spencer M, Tong CW, Bosenberg MW, West LC, Shadel GS, Shutt TE, Upton JW, Li P, West AP.",Cell. 2023 Jul 6;186(14):3013-3032.e22. doi: 10.1016/j.cell.2023.05.039. Epub 2023 Jun 22.,Lei Y,Cell,2023,2023/06/23,PMC10330843,NIHMS1906530,10.1016/j.cell.2023.05.039,,Yes,Yes,,,,,,,,,,,,,,,,
37407158,Ketogenic Diet in Heart Failure: Fact or Fiction?,"Kodur N, Yurista S, Province V, Rueth E, Nguyen C, Tang WHW.",JACC Heart Fail. 2023 Jul;11(7):838-844. doi: 10.1016/j.jchf.2023.05.009.,Kodur N,JACC Heart Fail,2023,2023/07/05,,,10.1016/j.jchf.2023.05.009,,Yes,Yes,,,,,,,,,,,,,,,,
37115134,Microbially Produced Imidazole Propionate Is Associated With Heart Failure and Mortality,"Molinaro A, Nemet I, Bel Lassen P, Chakaroun R, Nielsen T, Aron-Wisnewsky J, Bergh PO, Li L, Henricsson M, Køber L, Isnard R, Helft G, Stumvoll M, Pedersen O, Smith JG, Tang WHW, Clément K, Hazen SL, Bäckhed F; MetaCardis Consortium.",JACC Heart Fail. 2023 Jul;11(7):810-821. doi: 10.1016/j.jchf.2023.03.008. Epub 2023 Apr 26.,Molinaro A,JACC Heart Fail,2023,2023/04/28,,,10.1016/j.jchf.2023.03.008,,Yes,Yes,,,,,,,,,,,,,,,,
37080353,Sarcopenia in youth,"Jung HN, Jung CH, Hwang YC.",Metabolism. 2023 Jul;144:155557. doi: 10.1016/j.metabol.2023.155557. Epub 2023 Apr 18.,Jung HN,Metabolism,2023,2023/04/20,,,10.1016/j.metabol.2023.155557,,Yes,Yes,,,,,,,,,,,,,,,,
37031750,The Potential Cardiometabolic Effects of Long-Chain ω-3 Polyunsaturated Fatty Acids: Recent Updates and Controversies,"Bae JH, Lim H, Lim S.",Adv Nutr. 2023 Jul;14(4):612-628. doi: 10.1016/j.advnut.2023.03.014. Epub 2023 Apr 7.,Bae JH,Adv Nutr,2023,2023/04/09,PMC10334139,,10.1016/j.advnut.2023.03.014,,Yes,Yes,,,,,,,,,,,,,,,,
37405000,Compositional alterations of the gut microbiota in acute myocardial infarction patients with type 2 diabetes mellitus,"Lei C, Zhang X, Chen E, Lin L, Zhou Z, Wang Z, Liu T, Liu Z.",Ann Transl Med. 2023 Jun 30;11(9):317. doi: 10.21037/atm-22-3521. Epub 2023 May 11.,Lei C,Ann Transl Med,2023,2023/07/05,PMC10316093,,10.21037/atm-22-3521,,Yes,Yes,,,,,,,,,,,,,,,,
37330047,"Effects of lifestyle and associated diseases on serum CC16 suggest complex interactions among metabolism, heart and lungs","Rohmann N, Stürmer P, Geisler C, Schlicht K, Knappe C, Hartmann K, Türk K, Hollstein T, Beckmann A, Seoudy AK, Becker U, Wietzke-Braun P, Settgast U, Tran F, Rosenstiel P, Beckmann JH, von Schönfels W, Seifert S, Heyckendorf J, Franke A, Schreiber S, Schulte DM, Laudes M.",J Adv Res. 2023 Jun 16:S2090-1232(23)00168-6. doi: 10.1016/j.jare.2023.06.005. Online ahead of print.,Rohmann N,J Adv Res,2023,2023/06/17,,,10.1016/j.jare.2023.06.005,,Yes,Yes,,,,,,,,,,,,,,,,
37389240,Epidemiology of small intestinal bacterial overgrowth,"Efremova I, Maslennikov R, Poluektova E, Vasilieva E, Zharikov Y, Suslov A, Letyagina Y, Kozlov E, Levshina A, Ivashkin V.",World J Gastroenterol. 2023 Jun 14;29(22):3400-3421. doi: 10.3748/wjg.v29.i22.3400.,Efremova I,World J Gastroenterol,2023,2023/06/30,PMC10303511,,10.3748/wjg.v29.i22.3400,,Yes,Yes,,,,,,,,,,,,,,,,
37375632,The Impact of a Very-Low-Calorie Ketogenic Diet in the Gut Microbiota Composition in Obesity,"Zambrano AK, Cadena-Ullauri S, Guevara-Ramírez P, Frias-Toral E, Ruiz-Pozo VA, Paz-Cruz E, Tamayo-Trujillo R, Chapela S, Montalván M, Sarno G, Guerra CV, Simancas-Racines D.",Nutrients. 2023 Jun 13;15(12):2728. doi: 10.3390/nu15122728.,Zambrano AK,Nutrients,2023,2023/06/28,PMC10305724,,10.3390/nu15122728,,Yes,Yes,,,,,,,,,,,,,,,,
37155563,Microbial metabolites in chronic heart failure and its common comorbidities,"Hua S, Lv B, Qiu Z, Li Z, Wang Z, Chen Y, Han Y, Tucker KL, Wu H, Jin W.",EMBO Mol Med. 2023 Jun 7;15(6):e16928. doi: 10.15252/emmm.202216928. Epub 2023 May 8.,Hua S,EMBO Mol Med,2023,2023/05/08,PMC10245034,,10.15252/emmm.202216928,,Yes,Yes,,,,,,,,,,,,,,,,
37424923,Association of GSDMD with microvascular-ischemia reperfusion injury after ST-elevation myocardial infarction,"Sun W, Wang C, Cui S, Wang Y, Zhao S, Lu M, Yang F, Dong S, Chu Y.",Front Cardiovasc Med. 2023 Jun 6;10:1138352. doi: 10.3389/fcvm.2023.1138352. eCollection 2023.,Sun W,Front Cardiovasc Med,2023,2023/07/10,PMC10325858,,10.3389/fcvm.2023.1138352,,Yes,Yes,,,,,,,,,,,,,,,,
37332580,Intestinal fatty acid binding protein is associated with cardiac function and gut dysbiosis in chronic heart failure,"Nendl A, Raju SC, Broch K, Mayerhofer CCK, Holm K, Halvorsen B, Lappegård KT, Moscavitch S, Hov JR, Seljeflot I, Trøseid M, Awoyemi A.",Front Cardiovasc Med. 2023 Jun 2;10:1160030. doi: 10.3389/fcvm.2023.1160030. eCollection 2023.,Nendl A,Front Cardiovasc Med,2023,2023/06/19,PMC10272617,,10.3389/fcvm.2023.1160030,,Yes,Yes,,,,,,,,,,,,,,,,
36964085,ONO-1301 enhances post-transplantation survival of human induced pluripotent stem cell-derived cardiac tissue sheet by promoting angiogenesis,"Qu X, Li J, Liu L, Zhang J, Hua Y, Suzuki K, Harada A, Ishida M, Yoshida N, Okuzaki D, Sakai Y, Sawa Y, Miyagawa S.",J Heart Lung Transplant. 2023 Jun;42(6):716-729. doi: 10.1016/j.healun.2023.01.018. Epub 2023 Feb 10.,Qu X,J Heart Lung Transplant,2023,2023/03/24,,,10.1016/j.healun.2023.01.018,,Yes,Yes,,,,,,,,,,,,,,,,
37240434,Gut Microbiota and Cardiovascular Disease: Evidence on the Metabolic and Inflammatory Background of a Complex Relationship,"Nesci A, Carnuccio C, Ruggieri V, D'Alessandro A, Di Giorgio A, Santoro L, Gasbarrini A, Santoliquido A, Ponziani FR.",Int J Mol Sci. 2023 May 22;24(10):9087. doi: 10.3390/ijms24109087.,Nesci A,Int J Mol Sci,2023,2023/05/27,PMC10219307,,10.3390/ijms24109087,,Yes,Yes,,,,,,,,,,,,,,,,
37223722,"Effects of Empagliflozin on Gut Microbiota in Heart Failure with a Preserved Ejection Fraction: The Design of a Pragmatic Randomized, Open-Label Controlled Trial (EMPAGUM)","Guan XQ, Wang CH, Cheng P, Fu LY, Wu QJ, Cheng G, Guan L, Sun ZJ.",Drug Des Devel Ther. 2023 May 18;17:1495-1502. doi: 10.2147/DDDT.S404479. eCollection 2023.,Guan XQ,Drug Des Devel Ther,2023,2023/05/24,PMC10202117,,10.2147/DDDT.S404479,,Yes,Yes,,,,,,,,,,,,,,,,
37260696,Revitalizing myocarditis treatment through gut microbiota modulation: unveiling a promising therapeutic avenue,"Wang J, Zhang X, Yang X, Yu H, Bu M, Fu J, Zhang Z, Xu H, Hu J, Lu J, Zhang H, Zhai Z, Yang W, Wu X, Wang Y, Tong Q.",Front Cell Infect Microbiol. 2023 May 16;13:1191936. doi: 10.3389/fcimb.2023.1191936. eCollection 2023.,Wang J,Front Cell Infect Microbiol,2023,2023/06/01,PMC10229058,,10.3389/fcimb.2023.1191936,,Yes,Yes,,,,,,,,,,,,,,,,
36883587,Trimethylamine N-oxide is associated with long-term mortality risk: the multi-ethnic study of atherosclerosis,"Wang M, Li XS, Wang Z, de Oliveira Otto MC, Lemaitre RN, Fretts A, Sotoodehnia N, Budoff M, Nemet I, DiDonato JA, Tang WHW, Psaty BM, Siscovick DS, Hazen SL, Mozaffarian D.",Eur Heart J. 2023 May 7;44(18):1608-1618. doi: 10.1093/eurheartj/ehad089.,Wang M,Eur Heart J,2023,2023/03/08,PMC10411925,,10.1093/eurheartj/ehad089,,Yes,Yes,,,,,,,,,,,,,,,,
37024205,Extrahepatic Outcomes of Nonalcoholic Fatty Liver Disease: Cardiovascular Diseases,"Armandi A, Bugianesi E.",Clin Liver Dis. 2023 May;27(2):239-250. doi: 10.1016/j.cld.2023.01.018. Epub 2023 Feb 26.,Armandi A,Clin Liver Dis,2023,2023/04/06,,,10.1016/j.cld.2023.01.018,,Yes,Yes,,,,,,,,,,,,,,,,
36662336,Global status and trends in gout research from 2012 to 2021: a bibliometric and visual analysis,"Wang Y, Li W, Wu H, Han Y, Wu H, Lin Z, Zhang B.",Clin Rheumatol. 2023 May;42(5):1371-1388. doi: 10.1007/s10067-023-06508-9. Epub 2023 Jan 20.,Wang Y,Clin Rheumatol,2023,2023/01/20,PMC9852810,,10.1007/s10067-023-06508-9,,Yes,Yes,,,,,,,,,,,,,,,,
36426663,Piglet cardiopulmonary bypass induces intestinal dysbiosis and barrier dysfunction associated with systemic inflammation,"Salomon JD, Qiu H, Feng D, Owens J, Khailova L, Osorio Lujan S, Iguidbashian J, Chhonker YS, Murry DJ, Riethoven JJ, Lindsey ML, Singh AB, Davidson JA.",Dis Model Mech. 2023 May 1;16(5):dmm049742. doi: 10.1242/dmm.049742. Epub 2023 Jan 12.,Salomon JD,Dis Model Mech,2023,2022/11/25,PMC9844230,,10.1242/dmm.049742,,Yes,Yes,,,,,,,,,,,,,,,,
37190067,The Implication of the Gut Microbiome in Heart Failure,"Lupu VV, Adam Raileanu A, Mihai CM, Morariu ID, Lupu A, Starcea IM, Frasinariu OE, Mocanu A, Dragan F, Fotea S.",Cells. 2023 Apr 14;12(8):1158. doi: 10.3390/cells12081158.,Lupu VV,Cells,2023,2023/05/16,PMC10136760,,10.3390/cells12081158,,Yes,Yes,,,,,,,,,,,,,,,,
37018396,An IL-6/STAT3/MR/FGF21 axis mediates heart-liver cross-talk after myocardial infarction,"Sun JY, Du LJ, Shi XR, Zhang YY, Liu Y, Wang YL, Chen BY, Liu T, Zhu H, Liu Y, Ruan CC, Gan Z, Ying H, Yin Z, Gao PJ, Yan X, Li RG, Duan SZ.",Sci Adv. 2023 Apr 5;9(14):eade4110. doi: 10.1126/sciadv.ade4110. Epub 2023 Apr 5.,Sun JY,Sci Adv,2023,2023/04/05,PMC10075967,,10.1126/sciadv.ade4110,,Yes,Yes,,,,,,,,,,,,,,,,
35750287,Gut microbiota combined with metabolites reveals unique features of acute myocardial infarction patients different from stable coronary artery disease,"Dong C, Yang Y, Wang Y, Hu X, Wang Q, Gao F, Sun S, Liu Q, Li L, Liu J, Tang Y, Zhang S, Wu C, Zhu H.",J Adv Res. 2023 Apr;46:101-112. doi: 10.1016/j.jare.2022.06.008. Epub 2022 Jun 21.,Dong C,J Adv Res,2023,2022/06/24,PMC10105070,,10.1016/j.jare.2022.06.008,,,,,,,,,,,,,,,,,,,
37048650,Gut Failure: A Review of the Pathophysiology and Therapeutic Potentials in the Gut-Heart Axis,"Matsiras D, Bezati S, Ventoulis I, Verras C, Parissis J, Polyzogopoulou E.",J Clin Med. 2023 Mar 29;12(7):2567. doi: 10.3390/jcm12072567.,Matsiras D,J Clin Med,2023,2023/04/13,PMC10095379,,10.3390/jcm12072567,,,,,,,,,,,,,,,,,,,
36968106,Relationship between disorders of the intestinal microbiota and heart failure in infants with congenital heart disease,"Zhang QL, Chen XH, Zhou SJ, Lei YQ, Huang JS, Chen Q, Cao H.",Front Cell Infect Microbiol. 2023 Mar 10;13:1152349. doi: 10.3389/fcimb.2023.1152349. eCollection 2023.,Zhang QL,Front Cell Infect Microbiol,2023,2023/03/27,PMC10036851,,10.3389/fcimb.2023.1152349,,,,,,,,,,,,,,,,,,,
37090218,Plasma concentration of TMAO is an independent predictor of adverse outcomes in patients after acute myocardial infarction,"Gąsecka A, Fidali O, Kłębukowska A, Jasińska-Gniadzik K, Szwed P, Witkowska K, Eyileten C, Postuła M, Grabowski M, Filipiak KJ, Ufnal M.",Postepy Kardiol Interwencyjnej. 2023 Mar;19(1):31-39. doi: 10.5114/aic.2022.123884. Epub 2023 Jan 23.,Gąsecka A,Postepy Kardiol Interwencyjnej,2023,2023/04/24,PMC10114180,,10.5114/aic.2022.123884,,,,,,,,,,,,,,,,,,,
36857894,A major mechanism for immunomodulation: Dietary fibres and acid metabolites,"Xie L, Alam MJ, Marques FZ, Mackay CR.",Semin Immunol. 2023 Mar;66:101737. doi: 10.1016/j.smim.2023.101737. Epub 2023 Feb 27.,Xie L,Semin Immunol,2023,2023/03/01,,,10.1016/j.smim.2023.101737,,,,,,,,,,,,,,,,,,,
36811471,Prognostic value of gut microbiota-derived metabolites in patients with ST-segment elevation myocardial infarction,"Zhao S, Tian Y, Wang S, Yang F, Xu J, Qin Z, Liu X, Cao M, Zhao P, Zhang G, Wang Z, Zhang Y, Wang Y, Lin K, Fang S, Wang Z, Han T, Tian M, Yin H, Tian J, Yu B.",Am J Clin Nutr. 2023 Mar;117(3):499-508. doi: 10.1016/j.ajcnut.2022.12.013. Epub 2022 Dec 28.,Zhao S,Am J Clin Nutr,2023,2023/02/22,,,10.1016/j.ajcnut.2022.12.013,,,,,,,,,,,,,,,,,,,
36736224,Phenylacetylglutamine increases the susceptibility of ventricular arrhythmias in heart failure mice by exacerbated activation of the TLR4/AKT/mTOR signaling pathway,"Fu H, Kong B, Zhu J, Huang H, Shuai W.",Int Immunopharmacol. 2023 Mar;116:109795. doi: 10.1016/j.intimp.2023.109795. Epub 2023 Feb 1.,Fu H,Int Immunopharmacol,2023,2023/02/03,,,10.1016/j.intimp.2023.109795,,,,,,,,,,,,,,,,,,,
36729604,Dysregulated amino acid metabolism in heart failure: role of gut microbiome,Tang WHW.,Curr Opin Clin Nutr Metab Care. 2023 Mar 1;26(2):195-200. doi: 10.1097/MCO.0000000000000897. Epub 2022 Dec 14.,Tang WHW,Curr Opin Clin Nutr Metab Care,2023,2023/02/02,,,10.1097/MCO.0000000000000897,,,,,,,,,,,,,,,,,,,
36586790,"Oral and gut microbiome alterations in heart failure: Epidemiology, pathogenesis and response to advanced heart failure therapies","Yuzefpolskaya M, Bohn B, Ladanyi A, Khoruts A, Colombo PC, Demmer RT.",J Heart Lung Transplant. 2023 Mar;42(3):291-300. doi: 10.1016/j.healun.2022.12.009. Epub 2022 Dec 15.,Yuzefpolskaya M,J Heart Lung Transplant,2023,2022/12/31,,,10.1016/j.healun.2022.12.009,,,,,,,,,,,,,,,,,,,
36909727,Characteristics of the fecal microbiome and metabolome in older patients with heart failure and sarcopenia,"Peng J, Gong H, Lyu X, Liu Y, Li S, Tan S, Dong L, Zhang X.",Front Cell Infect Microbiol. 2023 Feb 24;13:1127041. doi: 10.3389/fcimb.2023.1127041. eCollection 2023.,Peng J,Front Cell Infect Microbiol,2023,2023/03/13,PMC9998919,,10.3389/fcimb.2023.1127041,,,,,,,,,,,,,,,,,,,
36902588,Precision Medicine and the future of Cardiovascular Diseases: A Clinically Oriented Comprehensive Review,"Sethi Y, Patel N, Kaka N, Kaiwan O, Kar J, Moinuddin A, Goel A, Chopra H, Cavalu S.",J Clin Med. 2023 Feb 23;12(5):1799. doi: 10.3390/jcm12051799.,Sethi Y,J Clin Med,2023,2023/03/11,PMC10003116,,10.3390/jcm12051799,,,,,,,,,,,,,,,,,,,
